dwzw,2015/6/16,http://www.caas.cn/ysxw/dwzw/257277.shtml,王汉中任中国农科院副院长,./data/dwzw/257277.shtml,中国农业科学院人事局,人事局,2015/6/16,0
dwzw,2015/6/15,http://www.caas.cn/ysxw/dwzw/257218.shtml,院离退办举办房产法律知识讲座,./data/dwzw/257218.shtml,中国农业科学院人事局,人事局,2015/6/15,0
dwzw,2015/6/15,http://www.caas.cn/ysxw/dwzw/257195.shtml,兰州兽医所组队参加2015年兰州国际马拉松赛,./data/dwzw/257195.shtml,中国农业科学院兰州兽医研究所,兰州兽医所,2015/6/15,0
dwzw,2015/6/15,http://www.caas.cn/ysxw/dwzw/257182.shtml,加工所科研二支部赴食品公司参观学习,./data/dwzw/257182.shtml,中国农业科学院农产品加工研究所,加工所,2015/6/15,0
dwzw,2015/6/12,http://www.caas.cn/ysxw/dwzw/257088.shtml,人事局党支部启动“读书修身立德”主题读书活动,./data/dwzw/257088.shtml,中国农业科学院人事局,人事局,2015/6/12,0
dwzw,2015/6/3,http://www.caas.cn/ysxw/dwzw/256763.shtml,烟草所第六党支部开展“情系革命老区 科技服务三农” 主题实践活动,./data/dwzw/256763.shtml,中国农业科学院烟草研究所,烟草所,2015/6/3,0
dwzw,2015/6/3,http://www.caas.cn/ysxw/dwzw/256747.shtml,生物所动员部署“三严三实”专题教育,./data/dwzw/256747.shtml,中国农业科学院生物技术研究所,生物所,2015/6/3,0
dwzw,2015/6/3,http://www.caas.cn/ysxw/dwzw/256735.shtml,兰州兽医所图书馆接受尹德华教授赠书,./data/dwzw/256735.shtml,中国农业科学院兰州兽医研究所,兰州兽医所,2015/6/3,0
dwzw,2015/6/2,http://www.caas.cn/ysxw/dwzw/256726.shtml,中国农科院组织京区离退休干部参加党务培训班,./data/dwzw/256726.shtml,中国农业科学院人事局,人事局,2015/6/2,0
dwzw,2015/6/2,http://www.caas.cn/ysxw/dwzw/256725.shtml,加工所被评为海淀区社会管理综合治理工作先进单位,./data/dwzw/256725.shtml,中国农业科学院农产品加工研究所,加工所,2015/6/2,0
dwzw,2015/6/2,http://www.caas.cn/ysxw/dwzw/256709.shtml,烟草所 “三人篮球”争霸赛圆满落幕,./data/dwzw/256709.shtml,中国农业科学院烟草研究所,烟草所,2015/6/2,0
dwzw,2015/6/1,http://www.caas.cn/ysxw/dwzw/256691.shtml,中国农科院“跨越杯”青年足球友谊赛拉开战幕,./data/dwzw/256691.shtml,中国农业科学院直属机关党委,机关党委,2015/6/1,0
dwzw,2015/6/1,http://www.caas.cn/ysxw/dwzw/256664.shtml,果树所党委召开“三严三实”专题教育会议,./data/dwzw/256664.shtml,中国农业科学院果树研究所,果树所,2015/6/1,0
dwzw,2015/5/29,http://www.caas.cn/ysxw/dwzw/256609.shtml,财政部调研组到蜜蜂所调研,./data/dwzw/256609.shtml,中国农业科学院蜜蜂研究所,蜜蜂所,2015/5/29,0
dwzw,2015/5/29,http://www.caas.cn/ysxw/dwzw/256574.shtml,茶叶所开展“三严三实”专题党课,./data/dwzw/256574.shtml,中国农业科学院茶叶研究所,茶叶所,2015/5/29,0
dwzw,2015/5/29,http://www.caas.cn/ysxw/dwzw/256541.shtml,离退办组织京区离退休老同志健康体检,./data/dwzw/256541.shtml,中国农业科学院人事局,人事局,2015/5/29,0
dwzw,2015/5/28,http://www.caas.cn/ysxw/dwzw/256526.shtml,蚕业所“春蚕”服务社举办“科技下乡、服务三农”活动,./data/dwzw/256526.shtml,中国农业科学院蚕业研究所,蚕业所,2015/5/28,0
dwzw,2015/5/28,http://www.caas.cn/ysxw/dwzw/256525.shtml,烟草所开展科研经费使用管理专题培训,./data/dwzw/256525.shtml,中国农业科学院烟草研究所,烟草所,2015/5/28,0
dwzw,2015/5/28,http://www.caas.cn/ysxw/dwzw/256503.shtml,践行“三严三实” 打造一流作风 推动跨越发展,./data/dwzw/256503.shtml,中国农业科学院办公室,院办,2015/5/28,0
dwzw,2015/5/28,http://www.caas.cn/ysxw/dwzw/256491.shtml,草原所召开科研经费专项整治活动推进会,./data/dwzw/256491.shtml,中国农业科学院草原研究所,草原所,2015/5/28,0
dwzw,2015/5/27,http://www.caas.cn/ysxw/dwzw/256489.shtml,草原所举行职工运动会,./data/dwzw/256489.shtml,中国农业科学院草原研究所,草原所,2015/5/27,0
dwzw,2015/5/27,http://www.caas.cn/ysxw/dwzw/256480.shtml,生物所与齐鲁师院开展基层服务型党支部共建活动,./data/dwzw/256480.shtml,中国农业科学院生物技术研究所,生物所,2015/5/27,0
dwzw,2015/5/26,http://www.caas.cn/ysxw/dwzw/256387.shtml,新疆农科院院长到果树所考察交流,./data/dwzw/256387.shtml,中国农业科学院果树研究所,果树所,2015/5/26,0
dwzw,2015/5/26,http://www.caas.cn/ysxw/dwzw/256374.shtml,李家洋在加工所调研时要求：将马铃薯主食推向市场做成产业,./data/dwzw/256374.shtml,中国农业科学院农产品加工研究所,加工所,2015/5/26,0
dwzw,2015/5/25,http://www.caas.cn/ysxw/dwzw/256373.shtml,国家烟草专卖局科技司副司长到烟草所调研,./data/dwzw/256373.shtml,中国农业科学院烟草研究所,烟草所,2015/5/25,0
dwzw,2015/5/25,http://www.caas.cn/ysxw/dwzw/256372.shtml,中国兽医药品监察所到网络中心参观交流,./data/dwzw/256372.shtml,中国农业科学院农业信息研究所,信息所,2015/5/25,0
dwzw,2015/5/21,http://www.caas.cn/ysxw/dwzw/256252.shtml,蚕业所为江科大附小师生传授蚕桑科普知识,./data/dwzw/256252.shtml,中国农业科学院蚕业研究所,蚕业所,2015/5/21,0
dwzw,2015/5/20,http://www.caas.cn/ysxw/dwzw/256161.shtml,烟草所第五党支部开展主题实践活动,./data/dwzw/256161.shtml,中国农业科学院烟草研究所,烟草所,2015/5/20,0
dwzw,2015/5/20,http://www.caas.cn/ysxw/dwzw/256105.shtml,研究生院召开理论中心组学习会,./data/dwzw/256105.shtml,中国农业科学院研究所院,研究生院,2015/5/20,0
dwzw,2015/5/19,http://www.caas.cn/ysxw/dwzw/256078.shtml,院机关离退休党总支与蜜蜂所香山离退休党支部举行联谊活动,./data/dwzw/256078.shtml,中国农业科学院人事局,人事局,2015/5/19,0
dwzw,2015/5/19,http://www.caas.cn/ysxw/dwzw/256077.shtml,植保所举办第6届师生篮球联谊赛,./data/dwzw/256077.shtml,中国农业科学院植物保护研究所,植保所,2015/5/19,0
dwzw,2015/5/19,http://www.caas.cn/ysxw/dwzw/256071.shtml,蚕业所教工第一党支部成立“春蚕”服务社,./data/dwzw/256071.shtml,中国农业科学院蚕业研究所,蚕业所,2015/5/19,0
dwzw,2015/5/18,http://www.caas.cn/ysxw/dwzw/256034.shtml,院机关离退休党员参观南口中试基地,./data/dwzw/256034.shtml,中国农业科学院人事局,人事局,2015/5/18,0
dwzw,2015/5/17,http://www.caas.cn/ysxw/dwzw/255969.shtml,院信息化工作专栏上线运行,./data/dwzw/255969.shtml,中国农业科学院办公室,院办,2015/5/17,0
dwzw,2015/5/15,http://www.caas.cn/ysxw/dwzw/255912.shtml,质标所召开党群工作会议,./data/dwzw/255912.shtml,中国农业科学院农业质量标准与检测技术研究所,质标所,2015/5/15,0
dwzw,2015/5/15,http://www.caas.cn/ysxw/dwzw/255909.shtml,加工所组织开展党课专题报告,./data/dwzw/255909.shtml,中国农业科学院农产品加工研究所,加工所,2015/5/15,0
dwzw,2015/5/14,http://www.caas.cn/ysxw/dwzw/255903.shtml,陈萌山在科研经费专项整治活动检查组培训会上指出:打好科研经费监管“组合拳” 把反腐倡廉引向深入,./data/dwzw/255903.shtml,中国农业科学院监察局,监察局,2015/5/14,0
dwzw,2015/5/12,http://www.caas.cn/ysxw/dwzw/255763.shtml,大爱无疆 点燃希望,./data/dwzw/255763.shtml,中国农业科学院农产品加工研究所,加工所,2015/5/12,0
dwzw,2015/5/12,http://www.caas.cn/ysxw/dwzw/255742.shtml,生物所妇工委举办葡萄酒品鉴讲座,./data/dwzw/255742.shtml,中国农业科学院生物技术研究所,生物所,2015/5/12,0
dwzw,2015/5/12,http://www.caas.cn/ysxw/dwzw/255736.shtml,湖北省政协副主席到油料所调研,./data/dwzw/255736.shtml,中国农业科学院油料作物研究所,油料所,2015/5/12,0
dwzw,2015/5/12,http://www.caas.cn/ysxw/dwzw/255734.shtml,院老干部艺术团交谊舞队喜获国标舞蹈世界杯赛团体舞第一名,./data/dwzw/255734.shtml,中国农业科学院人事局,人事局,2015/5/12,0
dwzw,2015/5/11,http://www.caas.cn/ysxw/dwzw/255722.shtml,烟草所召开第3届职工代表大会第二次全体会议,./data/dwzw/255722.shtml,中国农业科学院烟草研究所,烟草所,2015/5/11,0
dwzw,2015/5/11,http://www.caas.cn/ysxw/dwzw/255713.shtml,中央国家机关工委为资划所荣获“全国文明单位”授牌,./data/dwzw/255713.shtml,中国农业科学院直属机关党委,机关党委,2015/5/11,0
dwzw,2015/5/11,http://www.caas.cn/ysxw/dwzw/255692.shtml,特产所获吉林省直机关工会工委2项荣誉,./data/dwzw/255692.shtml,中国农业科学院特产研究所,特产所,2015/5/11,0
dwzw,2015/5/11,http://www.caas.cn/ysxw/dwzw/255686.shtml,植保所与院后勤中心联合防治院区园林植物病虫害,./data/dwzw/255686.shtml,中国农业科学院植物保护研究所,植保所,2015/5/11,0
dwzw,2015/5/8,http://www.caas.cn/ysxw/dwzw/255668.shtml,草原所举行理论中心组专题学习（扩大）会,./data/dwzw/255668.shtml,中国农业科学院草原研究所,草原所,2015/5/8,0
dwzw,2015/5/8,http://www.caas.cn/ysxw/dwzw/255638.shtml,特产所获吉林省直机关团工委2项荣誉,./data/dwzw/255638.shtml,中国农业科学院特产研究所,特产所,2015/5/8,0
dwzw,2015/5/8,http://www.caas.cn/ysxw/dwzw/255585.shtml,研究生院组织召开科研经费专项整治活动贯宣会,./data/dwzw/255585.shtml,中国农业科学院研究生院,研究生院,2015/5/8,0
dwzw,2015/5/7,http://www.caas.cn/ysxw/dwzw/255481.shtml,院老干部活动中心与农科院社区联合举办摄影比赛,./data/dwzw/255481.shtml,中国农业科学院人事局,人事局,2015/5/7,0
dwzw,2015/5/7,http://www.caas.cn/ysxw/dwzw/255475.shtml,院团委组织团员青年参观国家博物馆,./data/dwzw/255475.shtml,中国农业科学院直属机关党委,机关党委,2015/5/7,0
dwzw,2015/5/6,http://www.caas.cn/ysxw/dwzw/255453.shtml,果树所召开科研经费专项整治活动自查工作布置会,./data/dwzw/255453.shtml,中国农业科学院果树研究所,果树所,2015/5/6,0
dwzw,2015/5/6,http://www.caas.cn/ysxw/dwzw/255436.shtml,草原所召开第二季度理论中心组学习会,./data/dwzw/255436.shtml,中国农业科学院草原研究所,草原所,2015/5/6,0
dwzw,2015/5/6,http://www.caas.cn/ysxw/dwzw/255423.shtml,加工所组织开展“五四”青年节军事拓展活动,./data/dwzw/255423.shtml,中国农业科学院农产品加工研究所,加工所,2015/5/6,0
dwzw,2015/5/6,http://www.caas.cn/ysxw/dwzw/255405.shtml,兰州兽医所团委组织青年同志参观兰州战役纪念馆,./data/dwzw/255405.shtml,中国农业科学院兰州兽医研究所,兰州兽医所,2015/5/6,0
dwzw,2015/5/5,http://www.caas.cn/ysxw/dwzw/255396.shtml,棉花所荣获河南省“省级卫生先进单位”荣誉称号,./data/dwzw/255396.shtml,中国农业科学院棉花研究所,棉花所,2015/5/5,0
dwzw,2015/5/5,http://www.caas.cn/ysxw/dwzw/255376.shtml,烟草所第三党支部开展主题实践活动,./data/dwzw/255376.shtml,中国农业科学院烟草研究所,烟草所,2015/5/5,0
dwzw,2015/5/5,http://www.caas.cn/ysxw/dwzw/255371.shtml,信息所举办中层干部和科研骨干能力建设培训班,./data/dwzw/255371.shtml,中国农业科学院农业信息研究所,信息所,2015/5/5,0
dwzw,2015/5/5,http://www.caas.cn/ysxw/dwzw/255361.shtml,加工所组织离退休同志到南海子公园踏青健身,./data/dwzw/255361.shtml,中国农业科学院农产品加工研究所,加工所,2015/5/5,0
dwzw,2015/5/4,http://www.caas.cn/ysxw/dwzw/255317.shtml,棉花所团队和个人荣获安阳市表彰,./data/dwzw/255317.shtml,中国农业科学院棉花研究所,棉花所,2015/5/4,0
dwzw,2015/5/4,http://www.caas.cn/ysxw/dwzw/255315.shtml,水稻所召开“五一”表彰大会,./data/dwzw/255315.shtml,中国水稻研究所,水稻所,2015/5/4,0
dwzw,2015/5/4,http://www.caas.cn/ysxw/dwzw/255273.shtml,兰州牧药所举行“庆五一健步走”活动,./data/dwzw/255273.shtml,中国农业科学院兰州畜牧与兽药研究所,兰州牧药所,2015/5/4,0
dwzw,2015/5/4,http://www.caas.cn/ysxw/dwzw/255272.shtml,烟草所举行“职工健身月”启动仪式,./data/dwzw/255272.shtml,中国农业科学院烟草研究所,烟草所,2015/5/4,0
dwzw,2015/4/30,http://www.caas.cn/ysxw/dwzw/255226.shtml,牧医所组织开展职工公园“健步走”活动,./data/dwzw/255226.shtml,中国农业科学院北京畜牧兽医研究所,牧医所,2015/4/30,0
dwzw,2015/4/30,http://www.caas.cn/ysxw/dwzw/255135.shtml,果树所举办集中培训活动,./data/dwzw/255135.shtml,中国农业科学院果树研究所,果树所,2015/4/30,0
dwzw,2015/4/30,http://www.caas.cn/ysxw/dwzw/255132.shtml,加工所学习传达院务虚会精神,./data/dwzw/255132.shtml,中国农业科学院农产品加工研究所,加工所,2015/4/30,0
dwzw,2015/4/30,http://www.caas.cn/ysxw/dwzw/255111.shtml,加工所开展安全大检查,./data/dwzw/255111.shtml,中国农业科学院农产品加工研究所,加工所,2015/4/30,0
dwzw,2015/4/29,http://www.caas.cn/ysxw/dwzw/255102.shtml,麻类所举办“科学健走”讲座,./data/dwzw/255102.shtml,中国农业科学院麻类研究所,麻类所,2015/4/29,0
dwzw,2015/4/29,http://www.caas.cn/ysxw/dwzw/255099.shtml,院羽毛球俱乐部第二届会员赛在京举行,./data/dwzw/255099.shtml,中国农业科学院蔬菜花卉研究所,蔬菜所,2015/4/29,0
dwzw,2015/4/29,http://www.caas.cn/ysxw/dwzw/255091.shtml,加工所深入开展党支部“四风”教育,./data/dwzw/255091.shtml,中国农业科学院农产品加工研究所,加工所,2015/4/29,0
dwzw,2015/4/29,http://www.caas.cn/ysxw/dwzw/255086.shtml,人事局组织开展电子政务系统操作培训,./data/dwzw/255086.shtml,中国农业科学院人事局,人事局,2015/4/29,0
dwzw,2015/4/29,http://www.caas.cn/ysxw/dwzw/255068.shtml,烟草所开展6项治理义务奉献日活动,./data/dwzw/255068.shtml,中国农业儿科学院烟草研究所,烟草所,2015/4/29,0
dwzw,2015/4/29,http://www.caas.cn/ysxw/dwzw/255013.shtml,农业部信息中心联合信息所举办读书交流活动,./data/dwzw/255013.shtml,中国农业科学院农业信息研究所,信息所,2015/4/29,0
dwzw,2015/4/29,http://www.caas.cn/ysxw/dwzw/255006.shtml,烟草所积极参加青岛市登山节活动,./data/dwzw/255006.shtml,中国农业科学院烟草研究所,烟草所,2015/4/29,0
dwzw,2015/4/28,http://www.caas.cn/ysxw/dwzw/255000.shtml,中国农科院电子政务系统即将上线,./data/dwzw/255000.shtml,中国农业科学院办公室,院办,2015/4/28,0
dwzw,2015/4/28,http://www.caas.cn/ysxw/dwzw/254989.shtml,蔬菜所召开向优秀离退休支部学习座谈会,./data/dwzw/254989.shtml,中国农业科学院蔬菜花卉研究所,蔬菜所,2015/4/28,0
dwzw,2015/4/27,http://www.caas.cn/ysxw/dwzw/254951.shtml,麻类所举行青年羽毛球乒乓球比赛,./data/dwzw/254951.shtml,中国农业科学院麻类研究所,麻类所,2015/4/27,0
dwzw,2015/4/24,http://www.caas.cn/ysxw/dwzw/254888.shtml,中国农科院院所信息化建设项目通过竣工验收,./data/dwzw/254888.shtml,中国农业科学院基本建设局,基建局,2015/4/24,0
dwzw,2015/4/24,http://www.caas.cn/ysxw/dwzw/254879.shtml,广东省农业厅副厅长一行来家禽所考察,./data/dwzw/254879.shtml,中国农业科学院家禽研究所,家禽所,2015/4/24,0
dwzw,2015/4/23,http://www.caas.cn/ysxw/dwzw/254786.shtml,携手交流 对接共建,./data/dwzw/254786.shtml,中国农业科学院直属机关党委,机关党委,2015/4/23,0
dwzw,2015/4/23,http://www.caas.cn/ysxw/dwzw/254747.shtml,农业部畜牧业司副司长来生物所调研,./data/dwzw/254747.shtml,中国农业科学院生物技术研究所,生物所,2015/4/23,0
dwzw,2015/4/23,http://www.caas.cn/ysxw/dwzw/254736.shtml,中国农科院召开科研经费专项整治活动启动会,./data/dwzw/254736.shtml,中国农业科学院监察局,监察局,2015/4/23,0
dwzw,2015/4/22,http://www.caas.cn/ysxw/dwzw/254673.shtml,院海峡两岸农业研究中心接待台湾专家来访,./data/dwzw/254673.shtml,中国农业科学院农业经济与发展研究所,农经所,2015/4/22,0
dwzw,2015/4/22,http://www.caas.cn/ysxw/dwzw/254669.shtml,农经所召开支部工作会议全面部署2015年党务工作,./data/dwzw/254669.shtml,中国农业科学院农业经济与发展研究所,农经所,2015/4/22,0
dwzw,2015/4/22,http://www.caas.cn/ysxw/dwzw/254658.shtml,财政部来院开展财政资金管理和使用调研,./data/dwzw/254658.shtml,中国农业科学院办公室,院办,2015/4/22,0
dwzw,2015/4/22,http://www.caas.cn/ysxw/dwzw/254656.shtml,兰州牧药所在大洼山基地进行春季劳动,./data/dwzw/254656.shtml,中国农业科学院兰州畜牧与兽药研究所,兰州牧药所,2015/4/22,0
dwzw,2015/4/22,http://www.caas.cn/ysxw/dwzw/254622.shtml,农业部种植业管理司司长到麻类所调研,./data/dwzw/254622.shtml,中国农业科学院麻类研究所,麻类所,2015/4/22,0
dwzw,2015/4/21,http://www.caas.cn/ysxw/dwzw/254608.shtml,信阳市市长一行来茶叶所考察交流,./data/dwzw/254608.shtml,中国农业科学院茶叶研究所,茶叶所,2015/4/21,0
dwzw,2015/4/21,http://www.caas.cn/ysxw/dwzw/254597.shtml,农业部发展计划司副司长来院调研,./data/dwzw/254597.shtml,中国农业科学院基本建设局,基建局,2015/4/21,0
dwzw,2015/4/15,http://www.caas.cn/ysxw/dwzw/254409.shtml,棉花所荣获“河南省节水型单位”荣誉称号,./data/dwzw/254409.shtml,中国农业科学院棉花研究所,棉花所,2015/4/15,0
dwzw,2015/4/14,http://www.caas.cn/ysxw/dwzw/254391.shtml,环保所举办第一届“新春杯”乒乓球比赛,./data/dwzw/254391.shtml,农业部环境保护科研监测所,环保所,2015/4/14,0
dwzw,2015/4/14,http://www.caas.cn/ysxw/dwzw/254387.shtml,内蒙古自治区农牧业厅副厅长到草原所调研,./data/dwzw/254387.shtml,中国农业科学院草原研究所,草原所,2015/4/14,0
dwzw,2015/4/14,http://www.caas.cn/ysxw/dwzw/254366.shtml,院区综合管理委员会召开2015年第一次会议,./data/dwzw/254366.shtml,中国农业科学院后勤服务中心,后勤中心,2015/4/14,0
dwzw,2015/4/13,http://www.caas.cn/ysxw/dwzw/254307.shtml,全国政协原副主席徐匡迪一行来茶叶所视察指导,./data/dwzw/254307.shtml,中国农业科学院茶叶研究所,茶叶所,2015/4/13,0
dwzw,2015/4/10,http://www.caas.cn/ysxw/dwzw/254206.shtml,环保所召开2015年度第一次理论中心组（扩大）学习会议,./data/dwzw/254206.shtml,农业部环境保护科研监测所,环保所,2015/4/10,0
dwzw,2015/4/9,http://www.caas.cn/ysxw/dwzw/254197.shtml,哈尔滨兽医所召开“三位一体、协同创新”动员大会,./data/dwzw/254197.shtml,中国农业科学院哈尔滨兽医研究所,哈尔滨兽医所,2015/4/9,0
dwzw,2015/4/9,http://www.caas.cn/ysxw/dwzw/254193.shtml,哈尔滨兽医所党委开展“走出去、请进来、结对子”活动,./data/dwzw/254193.shtml,中国农业科学院哈尔滨兽医研究所,哈尔滨兽医所,2015/4/9,0
dwzw,2015/4/8,http://www.caas.cn/ysxw/dwzw/254104.shtml,沼科所举行中心组理论学习活动,./data/dwzw/254104.shtml,农业部沼气科学研究所,沼科所,2015/4/8,0
dwzw,2015/4/3,http://www.caas.cn/ysxw/dwzw/253897.shtml,特产所举行为第一任所长扫墓仪式,./data/dwzw/253897.shtml,中国农业科学院特产研究所,特产所,2015/4/3,0
dwzw,2015/4/3,http://www.caas.cn/ysxw/dwzw/253894.shtml,李家洋主持召开中国农科院2015年第4次常务会,./data/dwzw/253894.shtml,中国农业科学院办公室,院办,2015/4/3,0
dwzw,2015/4/2,http://www.caas.cn/ysxw/dwzw/253788.shtml,家禽所组织党员祭扫革命烈士陵园,./data/dwzw/253788.shtml,中国农业科学院家禽研究所,家禽所,2015/4/2,0
dwzw,2015/4/1,http://www.caas.cn/ysxw/dwzw/253769.shtml,质标所举办中国农科院电子政务系统应用培训,./data/dwzw/253769.shtml,中国农业科学院农业质量标准与检测技术研究所,质标所,2015/4/1,0
dwzw,2015/4/1,http://www.caas.cn/ysxw/dwzw/253729.shtml,蚕业所组织女职工开展“踏青·赏花·采摘草莓”活动,./data/dwzw/253729.shtml,中国农业科学院蚕业研究所,蚕业所,2015/4/1,0
dwzw,2015/3/31,http://www.caas.cn/ysxw/dwzw/253717.shtml,中国农科院举行2015年度职工长走活动,./data/dwzw/253717.shtml,中国农业科学院直属机关党委,机关党委,2015/3/31,0
dwzw,2015/3/31,http://www.caas.cn/ysxw/dwzw/253716.shtml,院老干部活动中心与农科院社区联合举办乒乓球比赛,./data/dwzw/253716.shtml,中国农业科学院人事局,人事局,2015/3/31,0
dwzw,2015/3/30,http://www.caas.cn/ysxw/dwzw/253657.shtml,陈萌山主持召开院所信息化项目现场推进会议,./data/dwzw/253657.shtml,中国农业科学院办公室,院办,2015/3/30,0
dwzw,2015/3/27,http://www.caas.cn/ysxw/dwzw/253558.shtml,科技部农村技术开发中心主任到生物所调研,./data/dwzw/253558.shtml,中国农业科学院生物技术研究所,生物所,2015/3/27,0
dwzw,2015/3/27,http://www.caas.cn/ysxw/dwzw/253548.shtml,果树所举办党组织落实“两个责任”暨纪检干部专题培训班,./data/dwzw/253548.shtml,中国农业科学院果树研究所,果树所,2015/3/27,0
